"","text","data.label"
"1066","jika ingin wabah corona dan bencana alam ini segera henti cara hanya taubat dari segala maksiat masuk hutang riba judi kini trading saham dan itu mulai dari kitarakyat yang lanjut ke pemerintah","Positif"
"1067","tunda pulang kampung atau pulang kampung sama saja corona tetap ada titik tanpa koma","Negatif"
"1068","kena corona mampus goblok ","Negatif"
"1069","muak beneran sama corona","Negatif"
"1070","corona fuck you sana laa hilang bikin ribet aja orang mauu mudik ni ya kali lebaran ini ga pulang lagi kan kesel jadi nya","Negatif"
"1071","pdhl kata vaksinasi ngaruh buat corona ngabuburit dibiarin trus ntar jabat negara tiba‚ kunker pas deket‚ lebarankelakuan udh tebak sa ae lu aja njirr","Negatif"
"1072","bener yg bilang akademisi‚ virus corona itu emang ada tapi adil nya yang enggak","Negatif"
"1073","nikah artis boleh gilir sekat mudik malah panjang baca larang mungkin corona cuman ada pas mudik doang kali ya pas nikah off dulu","Negatif"
"1074","mudik potensi naik corona tp pemerintah buka lebar tempat wisata emang kaya harus mutasi planet aja ke pluto bikin pimpin sendiri jadi rakyat juga sendiri","Negatif"
"1075","hanya strategi bisnis sanitizer suplai alat scaner jadi bukti bohong dengan tata cara tentu agar mampu deteksi corona","Negatif"
"1076","jujur nih gue jenuhhhhh banget sini mau ngekos tapi corona ngampus rumah doang gue ngerasa ngalamin existential crisis bilang kurang ibadah sama nyokap sendiri","Negatif"
"1077","jujur sumpahh yahh semenjak ada corona orang batuk di nethink atau di omelin mulu ya nama tenggorok gatel ya di batukin lahh emang salah batuk kalo batuk kaga di tutup terus depan muka lu nah baru dah lu marahhh","Negatif"
"1078","kok bisa ya wna yang tinggal di indonesia udah dapet vaksin corona gw sendiri wni belum vaksin sama sekal ","Negatif"
"1079","macet arah di dukuh atas btw corona apa kabar yak kalo jalan rame gin haha ","Negatif"
"1080","india kena tsunami covid dan ini betul rem padahal penanganan covid sana dulu lumayan gercep bisa neken angka bulan maret kemarin angka suspek bener rendah makanya masyarakat anggap enteng dan mikir kalau corona udh hilang mereka kerumun tanpa masker and e ","Negatif"
"1081","say no to mudik hari gin masih ribut masalah corona coba deh skrng mah ya saat jaga diri masing dengan patuh protokol sehat tidakmudikcegahcovid ","Negatif"
"1082","corona ini buat rencanya jadi betantakan jabingan ","Negatif"
"1083","jangan takut datang ke tps i e corona cuma ada pas lebaran ya ok ","Negatif"
"1084","sangat sangat harap pemeriksaannya di perketatt jangan bobol nanti tdk kelar kelar covidnya ampun ampun dah orang masuk r positif corona bawa surat negatif wna banyak dari india ","Negatif"
"1085","makin kangen sama yangti di malang mana gaboleh mudik yawla corona minggat kek nyusahin mulu hmpir th neh ","Negatif"
"1086","jahat bgt ga si ak di bilang corona ","Negatif"
"1087","coba deh aneh gak si orangg yang bisa naik pesawat udah antigen masib ditanya kau bawa corona kan ya ampun hello sini dah kuajarin","Negatif"
"1088","corona kalo lihat bijak pemerintah indonesia paling bilang apa sih anyg ga guna gk ","Negatif"
"1089","corona jenis varian apalagi yg akan umum oleh pemerintah agar org mudik kembali dilarangtunggu skenario nya ya guys ","Negatif"
"1090","corona ga puas apa ama manusia anjing dan kuncing juga di embat ","Negatif"
"1091","corona cepet akhir sepi banget rasa hidup","Negatif"
"1092","sumpa corona ini ak asa nolep","Negatif"
"1093","saya mau bertanya saja apa urus warga india datang ke indonesia bisnis lancong ibadah atau bagi virus corona dengan indonesia bangsa ini makin lihat bodoh hening asboedionoid","Negatif"
"1094","bukber bukber bukber corona anjrit","Negatif"
"1095","terima kasih tuhan karena ada corona ini aku banyak ajar salah satu adalah aku ajar paham temanteman sampai akhir aku tahu benar siapa dan nyata teman baik adalah diri sendiri","Positif"
"1096","rupa corona itu mudik juga barutau saya mudik larang kumpul mah bebas lucujuga kalau ingat tu sicorona","Negatif"
"1097","indonesia akan mulai tambah lg ni kasus corona org india dah masuk indo wkwkkw bsanya lolos","Negatif"
"1098","tidak boleh mudik tapi orang masuk bawa corona boleh oke dah siap ","Negatif"
"1099","corona bisa atur‚ gitu ya pak makin lucu aja neger ini ","Negatif"
"1100","klau santri boleh mudik apa beda dgn kaum buruh dagang dll toh mereka jg manusia apa klau santri sdh tak mempan dgn pandemi corona sdhlh tahn dulu dm bangsa hlo klau bangsa indonesia sehat psti ekonomi jg sehat mikir ","Negatif"
"1101","corona mati aja lo sialaaan gak liat nih ayangayang aku mau ke jakarta hah ","Negatif"
"1102","indonesia mau angka corona nya lejit lagi nih ","Negatif"
"1103","moga corona cepet hilang dari bumi ","Positif"
"1104","siap kena corona tuh mukidi dan kroni dari india selain dari cina gila parah emank rezim jongos aseng asing ","Negatif"
"1105","nyari materi virus yg keluar virus corona mulu repot","Negatif"
"1106","corona hanya pilih kasih dengan orang sholat anak sekolah orang mudik","Negatif"
"1107","aneh tapi nyata dispensasi karena corona akan berik toleransi pada manusia tentu ","Negatif"
"1108","corona mending lu minggat","Negatif"
"1109","moga corona cepat lalu dan kitasemua berik sehat btsarmy btsdiwibtvshowapril btsditokopediawibpurple btsditokopedia btsdirokopedia ","Positif"
"1110","corona itu nyata gais moga semua lekas baik aamiin semangat juang isolasi","Positif"
"1111","gua cape ngerasain hidup taun kek gin mulu ya anjing kalo mau nutup ya tutup aja kagak usah nungguin aduh gak tau lagi lag sama nih negara gak usah lah ngelarang orang mudik atau apa udh anggap aja corona gak ada dari pada yg miskin makin miskin kagak bisa nyari duit ","Negatif"
"1112","mudik larang turis asing yg gelabakan wabah corona masuk silah wkwk","Negatif"
"1113","awal bingung ini orang india pada kebal sama corona atau gimana kok kayak normal aja gitu dan minggu ini akhir kasus corona sana lonjak tinggi aku ga heran samsek karena mereka emang ga jalanin protkes samsek yang heran seperti biasa pemerintah kita","Negatif"
"1114","org india yg positif corona nya udah ada di indo paak buukberlaku lusa berat besok msh bisa masuk lg org dr india ke indo gitu org dlm negri mudik dilarangudah ikut atur tapi wna bawa virus bebas masuk ke indo amp„ó„","Negatif"
"1115","tolong dong ini gimana masyarakat aja larang mudik tapi wna kok dibolehin masuk haduh ga tau lagi deh kalo kek gin kapan kelar corona di indonesia ","Negatif"
"1116","corona pasti lalu indonesia akan bebas covid ","Positif"
"1117","wes rusak rusak mudik gak boleh tapi wna india negara lagi parah corona boleh masuk ke indonesia bagaimana cara pikir pemerintah ini ya jokowi kiyaimarufamin ","Negatif"
"1118","emg di indonesia corona engga gila letus cuy ","Negatif"
"1119","pak tolong kalo memang warga indonesia larang mudik mungkin kami bakal nurut tapi harus warga asing juga jgnn ada yg datang ke indonesia dgn enak dan mereka bawa virus corona ke indonesia janganmudik perketatwnayangmasukkeindonesia reshufflepresiden ","Negatif"
"1120","kurangin nongkrong luar deh ini orang india udah masuk pasti ada aja yg bawa mutasi corona hadeuh","Negatif"
"1121","pantek bener ini kita mau mudik nggak sibolehin tapi manusia‚ dari negara nomer empat banyak kasus corona boleh masuk bidji ","Negatif"
"1122","kata corona indonesia bisa bedain mana yg kawin selebritis dan mana rakyat btwkenapa kabar seleb yg kawin kata paling kaya paling steril ampe hadir paduka bisa kena covid juga apa corona buzzerrp jika bayar kurang anda kejar ","Negatif"
"1123","kapan kelar corona nya si anjing ini udah tahun hidup dalam takut itu orang prindapan ngga bisa diem malah nambah in panik","Negatif"
"1124","yakin mereka pakai prokes dari awal corona neger ini paling neng import virus lalu datang turisny ","Negatif"
"1125","mentang mentang orang india kabur gegara corona temen gw nyerang gw hubung apa anjir","Negatif"
"1126","wisata buka mall buka sekolah nga boleh mudik nga boleh tapi wna bisa masuk indonesia sampe colong orng wn india positif covid masuk ke indonesia indah neger kala corona ini","Negatif"
"1127","sebar virus corona bisa bedak jam malam kerumun influencer kerumun jabat tinggi wisatawan lalu yang baru santri nalar kan ","Negatif"
"1128","pantesan corona ada ajggg ","Negatif"
"1129","hadehhh apalagi ini banyak sekal coba untuk pemerintah ","Negatif"
"1130","iya masa gaboleh santri kan kebal corona yaelah ","Negatif"
"1131","hadeh gegara corona jadi gak buka lowong","Negatif"
"1132","emangnye corona pilih profesi dan umur ","Negatif"
"1133","lu kira di indo kagak ada corona apa ","Negatif"
"1134","gedek jg liat pemerintah indo lamaudh tau covid di india lg tinggi kasus dn ntu org india bangke sgala hijrah ke indo dn di indo cm karantina doang yg mana jelas mereka positipgobloknya banget emang nih indonesia kira indonesia tmp tampung corona ape gimane","Negatif"
"1135","kalo di indonesia berita ‚Äúcorona gila orang indonesia disalahin pemerintah‚Äù ","Negatif"
"1136","tahan dulu kangen ya guys jangan mudik dulu buat cegah sebar virus corona tapi ga usah sedih kan kalian masih bisa video call keluarga di kampung tidakmudikcegahcovid upayalawanpandemi ","Positif"
"1137","asa banget beda nya dari belum dan sudah ada corona yang bisa dilakuin batas bgt jadi bosen deh","Negatif"
"1138","pliss efek corona langit jadi bagus bangett lebih bersih n cerahh dun ","Positif"
"1139","hiksss makin makin aja ini corona ","Negatif"
"1140","coba bayang apakah virus corona pandang status manusia tidak kan heran gua kenapa wapres kali ini banyak sekal blundernya kalau keluarin statemen suka ngawur saya juga kurang lihat hasil kerja nya lama lama ini malah jadi beban pak jokowi","Negatif"
"1141","trus nularin org indonesia tar klo kasus corona di indonesia lonjak yg disalahin rakyat malu rasa sekolah tinggi klo yg bgini aja masih musti diajarin harus gmn ","Negatif"
"1142","iman yg nyaris kandas karena rasa takut yg lebih pd virus corona","Negatif"
"1143","corona di india mari kita doa agar umat muslim di india di jauh dari sakit yang mati ini ","Positif"
"1144","corona gila orang india kabur ke indonesia sdh tak punya kritik buat pemerintah serah mrk lah","Negatif"
"1145","di neger ini yang penting islam lah mayoritas mah bebasss pikir corona bisa pilih orang kali ya wapres gw gin amat ","Negatif"
"1146","masang spanduk sambil tepok jidat liat cara pemerintah laku larang kalau niat untuk cegah tular corona ya larang aja dari awal gak perlu pake tenggat waktu segala ","Negatif"
"1147","dari zaman jebot ampe sekarang tes pcr cuma ribu perak doankgiliran india tes nya se hari jt an bilang nya corona menggiladi guru in lah karena upacara agama dstampun dah gw ama nie republik drdickybudiman sofiesyarief kompastv laporcovid ","Negatif"
"1148","corona trus yang besar oleh mediasedangkan rokok yang nyata saja sebab sakit gak diberherhentikan oleh pemerintah produksi nya akal sehat dan logika kalian mana bosen rakyat indonesia dengan coronaan","Negatif"
"1149","narasi liar banget sampai pakai kata ‚Äúkabur‚Äù padahal ya belum jelas apakah memang mereka kabur karena corona apa gak jadi khawatir narasi macam ini bikin sentimen rasial ke orang india atau turun di indonesia ","Negatif"
"1150","sila sila datang di corona suai waktu tempat oh ya itu pesawat jangan lupa habis pakai karantina dulu ","Negatif"
"1151","di neger kami virus corona atau virus china ini tau waktu tempat pak ","Negatif"
"1152","oh jadi overlord vol tunda gara gara corona corona ajg","Negatif"
"1153","virus corona dan koruptor itu sama bahaya bagi negara indonesia","Negatif"
"1154","udah tahun tengah sih emg nyata gak sih corona kalo nyata harus yg tewas juta orang dong","Negatif"
"1155","dulu awal‚ corona jg bgtu lemot bgt gilir udh banyak baru dah kelimpungan ","Negatif"
"1156","yaelah baru aja ngomong gin ga tau minggu depan udh ga boleh ttm lagi nasib diprank corona ","Negatif"
"1157","gimana kasus corona di indonesia mau turun coba wong tiap kasus udah turun malah dijejelin sama wna yang parah negara tempat wna tinggal kasus corona lagi parah parah ironis wna boleh masuk ke indo sementara warga sendiri malah larang mudik","Negatif"
"1158","indonesia gila corona kabur ke india ","Negatif"
"1159","iri sama china yg udah bisa bebas dari corona dan ngadain marathon suka heran sama rang orang mau cepet normal tapi laku kaya dakjal","Negatif"
"1160","pokok kita ikutin semua atur yg berlaku ya sobat biar kasus corona bisa makin turun dan indonesia kembali sehat tidakmudikcegahcovid upayalawanpandemi ","Positif"
"1161","semua salah corona","Negatif"
"1162","corona anjing","Negatif"
"1163","indonesia uda ribet sama warga sendiriampcorona masih aja ga mau nutup peberbangan dari negara yg covid nya lagi naek malah ada rtsan yg masuk niat emang niat buangbuang duit lagi","Negatif"
"1164","corona dah kayak ajg gin makin susah gue ke jepang plis jangan nambahin virus","Negatif"
"1165","gue ga ngerti jabodetabek udh di ttp akses mudik trus wn msk ke jabodetabek mau bikin cluster apa gmn siy menteri sehat budi gunadi sadikin ungkap total ada kasus positif corona dari ratus wn india yang masuk r","Negatif"
"1166","mungkin org india yg kmrn masuk maksud utk dijadiin bahan ajar ama si panjul jadi kapan mereka undang buat ke istana biar coba apa ga bakal bawa virus corona dari india jgn rakyat dong yg dijadiin bahan pembelajarannya ","Negatif"
"1167","baru aja marahin bapak di krl krn tawa dan ngobrol keceng bgtdi dlm gerbong krl otak mana sih jelas larang kok mana ga social distancing awas kena corona pak","Negatif"
"1168","ini gimana cerita pak jokowi sana lagi tsunami covid kok malah buka pintu kemari ratus wn india kabur ke r menkes di antara positif corona ","Negatif"
"1169","org mau ktmu keluargany di sulit gilir wna yg negarany jelas lg kena tsunami corona malah diterimaaneh ","Negatif"
"1170","corona knp nambah bias sih ","Negatif"
"1171","yang kek gin nih yang buat warga kesel ga sihh mudik ga boleh tpi turis boleh masuk indo padahal di india kasus corona lagi tinggi nya lohh ","Negatif"
"1172","benar gak adil santri juga manusia yang bisa tular dan tular virus corona serius na nih ","Negatif"
"1173","gue bnrbnr benci corona kl ga corona ya abis putus kmrn gue bs refreshing at least ke kl pas term break atau solo trip main ke universal studios i just need a break from everything smh","Negatif"
"1174","bijak pemerintah yang ambigu lbh baik tegas jgn krn penting cukong pemerintah indonesia larang masuk wna dari india imbas lonjak jumlah kasus corona wna dari india larang masuk wilayah indonesia mulai hari ini","Negatif"
"1175","cinere ga ada corona dong ngga pada pakai masker orangorangnya masuk gedung pun ga ukur suhu hadu hadu","Negatif"
